symbol,shortName,industry,sector,longBusinessSummary,financialCurrency,previousClose,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,volume,averageVolume10days,dividendRate,dividendYield,exDividendDate,trailingAnnualDividendRate,trailingAnnualDividendYield,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,enterpriseValue,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,twoHundredDayAverage,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,firstTradeDateEpochUtc,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio,netIncomeToCommon,1Y EBITDA Growth,5Y EBITDA Growth,1Y Total Revenue Growth,5Y Total Revenue Growth,1Y Net Income Growth,5Y Net Income Growth,1Y PreTax Income Growth,5Y PreTax Income Growth,FinancingCashFlow Activity,InvestingCashFlow Activity,OperatingCashFlow Activity,netIncomeMargin,% Away From 52High,% Away From 52Low,MarketCap_Crores,marketCategory
GATECH.NS,GACM TECHNOLOGIES LIMITED,Asset Management,Financial Services,"GACM Technologies Limited provides financial consulting and financial technology-related services. The company was formerly known as Stampede Capital Limited and changed its name to GACM Technologies Limited in May 2023. GACM Technologies Limited was incorporated in 1995 and is based in Hyderabad, India.",INR,0.71,0.71,,,,,1714433,1147518.0,,,,,,,,0.164,23.666666,,309977344.0,0.62,2.55,7.7419004,1.2835,0.17405,1.041,0.68203646,0.03,,3.878,,1688960700,none,,73368000.0,0.16,,56982000.0,7.266,8.298,79942144,11.911,0.186,0.03644,0.051209997,,-252522144.0,0.286,0.766,0.91576,,0.12956001,,13913970,3.214570716007225,-2.452347535184188,-0.2803156542046626,-0.06740133132868681,-1.9632191233705536,-0.7122255798370362,-1.981424968550052,-0.7148529295852217,36233170.0,312040.0,-34497140.0,0.1740504983203853,2.591549295774648,0.14516129032258052,61.8904128,Small Cap
NIBL.NS,NRB INDUS. BEARINGS LTD.,Tools & Accessories,Industrials,"NRB Industrial Bearings Limited manufactures and sells industrial bearings in India and internationally. The company provides deep groove, angular contact, and self-aligned ball bearings; needle and roller thrust, magneto, super precision, and combined bearings; cylindrical, spherical, needle, bottom, full complement needle, and tapper roller bearings; cam followers; wide inner ring ball bearings and housed units; needle bushes and cages; inner rings; and CP washers, as well as rollers, needles, and balls. It serves textile, fluid machinery, industrial transmission machine tool, material handling, mining and mineral processing, metals, paper and pulp, food and beverage, oil and gas, power generation, renewable, medical, industrial electrical, and factory automation industries. The company was incorporated in 2011 and is headquartered in Mumbai, India.",INR,26.24,27.18,,,,,4904,8838.0,,,,,,,,0.376,,,1826548096.0,25.21,51.0,1.0164217,34.84615,-0.43018,-23.219,,-11.97,,2.71,-16.501,1366083900,none,,12515000.0,0.516,-110692000.0,1180422016.0,0.144,0.452,674124032,,27.825,-0.11474,,50127376.0,60490000.0,,-0.14,0.54382,-0.16420001,-0.30448,,-289998016,-2.276748167169067,-0.4474133115198915,-0.09585181851438858,0.0981960284545821,1.0168347556245152,-2.512936599761893,0.9942157766786822,-2.4001611259863043,-36390000.0,-2168000.0,37843000.0,-0.43018495445063737,0.8763796909492274,0.07814359381197922,68.519424,Small Cap
AGROPHOS.NS,AGRO PHOS INDIA LIMITED,Agricultural Inputs,Basic Materials,"Agro Phos (India) Limited engages in the manufacture and sale of fertilizers in India. The company offers single super phosphate; nitrogen phosphate and potassium; zinc and calcium sulphate; phosphate rich organic manure; potash derived from molasses; and organic manure fertilizers. It is also involved in the trading of diammoium phosphate, urea, ammonium sulphate, and other fertilizers. The company sells its products under the Ratna and Krishi Samridhi brand names. Agro Phos (India) Limited was incorporated in 2002 and is headquartered in Indore, India.",INR,40.96,42.28,,,,,51211,50302.0,,,1647388800.0,,,,,1.188,,,844078528.0,35.1,65.75,0.99578995,44.5131,-0.05039,23.803,1.7762467,-2.12,,0.981,4058.07,1489549500,none,,6974000.0,0.341,208000.0,6672000.0,,,860812992,1.383,42.054,,,,,,-0.468,0.26081,0.00024000001,0.042919997,,-43377000,-1.2261379330326532,-0.45471747019180925,-0.08739341587163679,0.19644762366634336,-2.055060356543289,-0.8866981132075472,-2.0133044554455446,-1.0041899441340782,-12940000.0,-15685000.0,28179000.0,-0.050390735738337925,0.5551087984862819,0.20455840455840457,85.7188928,Small Cap
MARSHALL.NS,MARSHALL MACHINES LTD,Specialty Industrial Machinery,Industrials,"Marshall Machines Limited designs, develops, manufactures, and markets machine tool equipment in India. It offers single spindle CNC machines, two spindle and four spindle CNC machines, automated robotic CNC machines, and SmartCorrect gauging stations, as well as patent pending IOTQ suit of intelligent equipment. The company also provides linear tooling machines, smartload solutions, and turret type machines; solutions for hard turning; and intelligent solutions with clap and clamp. It also exports its products. The company was founded in 1961 and is headquartered in Ludhiana, India.",INR,22.94,24.08,,,,,10089,111513.0,,,,,,,,-0.085,,,955380800.0,19.66,56.4,1.5191998,31.4897,-0.22056,31.806,0.75708985,-2.26,,3.613,-112.927,1537847100,none,,4214802.0,0.176,-8460160.0,384054272.0,,,264399760,50.52,10.065,,,,,,-0.143,0.26587,-0.032,-0.16951999,,-58316256,0.45389681668496157,-0.2740819619962435,-0.18938232164961605,-0.1945056843799432,-0.21751166768124763,-5.281237684541701,-0.22000935423170215,-4.416932134756369,312549000.0,-186573000.0,-124845000.0,-0.22056092637905572,1.3421926910299002,0.22482197355035605,40.1676064,Small Cap
TREEHOUSE.NS,TREE HOUSE EDU LTD,Education & Training Services,Consumer Defensive,"Tree House Education & Accessories Limited provides educational and related services to the K-12 schools in India. The company operates preschools; and offers a range of programs for children, including play group, nursery, junior kindergarten, senior kindergarten, day care services, teacher's training courses, summer camps, and hobby classes. It also leases education infrastructure; and franchises education centers. Tree House Education & Accessories Limited was founded in 2003 and is based in Mumbai, India.",INR,15.25,15.2,,,,,4365,4496.0,,,1442361600.0,,,,,0.348,,,,15.09,34.65,7.864022,22.3083,-0.37177,47.349,0.3210205,-0.75,,,,1314330300,none,,,,9314000.0,900000.0,4.28,4.832,84140000,0.043,2.006,0.00066,-0.014989999,-4762125.0,77000.0,,,0.48204,0.1107,0.090909995,,-31281000,-1.127707633499363,-0.3618448351058953,-0.12763094666025948,0.3834578994236075,-0.9151834992823925,-0.30200100524986845,-1.0020254418535002,-0.33420320205371074,-32000.0,-154000.0,-8307000.0,-0.37177323508438315,1.2796052631578947,0.0072895957587806315,66.1678784,Small Cap
RELIABLE.NS,RELIABLE DATA SERVICE LTD,Information Technology Services,Technology,"Reliable Data Services Limited provides customized services to banking, financial services, and other manufacturing industries in the field of back office processing, front office follow ups, and management services in India. The company offers transaction processing services, such as pick-up and processing cheques/drafts/documents from clients; back office support for bank clearances and to expedite remittances; coordinating funds activity between banks and their clients; follow-up with correspondent banks to expedite the early clearance of cheques and remittances against the same; follow-up with correspondent banks for old outstanding amount of up country cheques sent for clearance; specialized collection of cheques and tracking of same and reporting at the frequency mentioned by the client; and collection of duplicate DDs against the lost/mutilated or time barred instruments. It also provides human resources services, including recruitment solutions comprising placement services; payroll processing services; outsourcing solutions related to manpower; basic training facility to candidates; management compensation planning; bulk return filing; and provident fund and ESI related services. In addition, the company engages in providing business consulting services; designing and installing systems for budgetary control, fund management, and costing; designing of accounting and office records; MIS and system reviews; financial projections and modeling; business valuations; due diligence reviews; strategic financial management; project feasibility studies; and process review and restructuring. Further, the company offers digitization of records, bulk data entry job work, management of authorization centers, delivery and tracking of documents/bills, pick-up and processing of charge slips, address verification, and handling of IPOs. Reliable Data Services Limited was incorporated in 2001 and is based in Noida, India.",INR,78.01,79.74,,,,,10875,11640.0,0.03,0.0004,1726790400.0,,,0.0037,,0.224,14.604395,,1295666944.0,46.1,113.05,0.9455749,71.1095,0.05548,47.596,1.6753508,5.46,,1.489,9.101,1507779900,none,,71587000.0,6.937,142366000.0,381196000.0,,,870281984,64.078,90.076,,,,,,0.577,0.81714,0.16359,0.13772,,48283000,0.25677282052265277,0.6806270979318453,0.08997261989437925,0.2626198697114868,0.13747987117552335,0.5764857413109542,0.13944130747959133,0.6110562143170839,61719000.0,-50457000.0,-2896000.0,0.05547971908838228,0.4177326310509155,0.7297180043383946,82.29168,Small Cap
ATALREAL.NS,ATAL REALTECH LIMITED,Engineering & Construction,Industrials,"Atal Realtech Limited, a construction company, provides integrated civil works contracting and engineering services for structural construction and infrastructure sector projects in India. The company is involved in contracting and sub-contracting for various government and private projects, including the construction of commercial and industrial structures; and provision of project management services. It also undertakes projects for private construction companies and real estate developers, as well as trades in construction materials. The company provides services for civil construction projects, which include structures such as sports complex, multi-purpose hall, commercial structures, industrial structures, hospitals, cold storages, educational institution, and mass housing projects; water supply and drainage; road and bridges; and major and minor irrigation projects. Atal Realtech Limited was incorporated in 2012 and is based in Nashik, India.",INR,12.32,12.07,,,,,283209,802951.0,,,,,,,,-0.866,23.666666,,921846976.0,6.71,17.55,3.350757,10.225118,0.05287,5.096,2.368524,0.51,,2.305,18.99,1605757500,none,,2248000.0,0.034,48543752.0,92055000.0,,,399895008,24.41,5.506,,,,,-0.063,-0.194,0.21486,0.12139,0.1312,,21143000,0.0805953504332161,-0.011250463442386121,0.00481663795225203,-0.020632896364464973,0.031454405540592534,0.007777830796392614,0.05662840121824693,0.040416237525304544,-20549000.0,-9906000.0,12566000.0,0.05287137767921324,0.45401822700911354,0.7988077496274217,133.9950976,Small Cap
ROML.NS,RAJ OIL MILLS LIMITED,Packaged Foods,Consumer Defensive,"Raj Oil Mills Limited engages in the manufacturing and trading of edible oil and cakes in India. It offers refined groundnut, sunflower, soyabean, cottonseed, and rice bran oils, as well as filtered groundnut oil under the Guinea brand; coconut oil under the COCORAJ brand; filtered til oil under the Tilraj and Guinea brands; mustard oil under the Mustraj and Guinea brands; and blended til oil under the Divya Shakti brand. The company was founded in 1943 and is based in Mumbai, India.",INR,50.89,52.66,,,,,9113,3199.0,,,,,,,,2.063,54.28866,,1041432000.0,41.0,83.2,0.66852987,52.52905,0.00551,-3.456,,0.97,,0.879,59.737,1250048700,none,,3768000.0,0.252,17433500.0,309552992.0,,,1185060992,,78.672,,,,,,-0.227,0.1525,0.01471,-0.02507,,6534000,0.05844234058442341,-0.08347481102291841,-0.11141478400948447,0.06833618551606473,-0.29573573078192017,-0.19351532991788334,-0.326954851104707,-0.20832263237879212,6823000.0,-13663000.0,7499000.0,0.005513640263335914,0.5799468287124954,0.28439024390243883,79.224864,Small Cap
BALKRISHNA.NS,BALKRISHNA PAPER MILLS L,Packaging & Containers,Consumer Cyclical,"Balkrishna Paper Mills Limited engages in the manufacture and sale of paper and paper boards primarily in India. The company operates through Paper and Paper Board, and Trading of Plastic & Packaging Materials segments. It offers eco, chromo white back, eco-white, eco kraft back, and duplex coated boards. The company also trades plastic and packaging materials. It serves pharmaceuticals, cosmetics, health care products, ready made garments, food products, match boxes, and FMCG sectors. The company was formerly known as Nirvikara Paper Mills Limited. Balkrishna Paper Mills Limited was founded in 1975 and is based in Mumbai, India.",INR,23.21,24.03,,,,,75290,28287.0,,,,,,,,1.01,,,2796757760.0,20.35,39.132652,16.707975,25.161556,,-206.596,,-64.56,,60.121,-70.668,1438055100,none,,8955000.0,0.319,-39575752.0,2151985920.0,,,46519000,,3.088,,,,,,-0.71,0.11965,-0.85073996,-2.60169,,-574801024,1.143080669922864,2.356350479341733,-0.9517083813323863,-0.31983765053176955,0.37131241711130986,0.5840616210737263,0.7717591622835422,0.8643628975476174,-35270000.0,119127000.0,-83978000.0,-12.356263548227606,0.6284915522263836,0.18083538083538087,77.7238336,Small Cap
JETFREIGHT.NS,JET FREIGHT LOGISTICS LTD,Integrated Freight & Logistics,Industrials,"Jet Freight Logistics Limited engages in the freight forwarding business in India. The company offers air and ocean freight, rail and surface transportation, door-to-door cargo delivery, warehousing, and customs clearance services. It manages perishable cargoes, including frozen and temperature-controlled cargoes, such as pharmaceuticals, vaccines, bulk drugs, vegetables, fruits, flowers, electronics/machinery, garments, and tissue cultures; general and time sensitive cargoes; hazardous cargoes; and heavy lift, over dimensional, and break-bulk cargoes. It also offers parcel transportation, PTL and TL freight, and cross-border services; and open, closed and in transit warehousing services. The company was founded in 1986 and is headquartered in Mumbai, India.",INR,14.71,14.88,,,,,13775,49001.0,,,1637107200.0,,,,,-0.038,8.086956,,1160552960.0,11.3,24.8,0.15989725,14.76335,0.01,13.112,1.1348383,1.84,,0.269,10.816,1489549500,none,,134131000.0,2.897,107303248.0,558872000.0,,,4318326784,92.184,102.465,,,,,,0.262,0.04009,0.02485,0.01956,,43176000,0.008046546174795742,-0.05224460208149951,-0.0595136499272343,0.04678936628564608,-1.4095976732913233,-0.3063550596235813,-0.6158073802669458,-0.31917765949240146,-111295000.0,-64226000.0,150071000.0,0.00999831697776395,0.6666666666666665,0.3168141592920355,69.0488576,Small Cap
MALUPAPER.NS,MALU PAPER MILLS LIMITED,Paper & Paper Products,Basic Materials,"Malu Paper Mills Limited manufactures and sells paper in India. The company offers newsprint, writing and printing, kraft, and packaging paper. It also exports its products to Europe, Asia, Africa, China, and Central and South America. The company was formerly known as Malu Solvex Limited and changed its name to Malu Paper Mills Limited in April 1998. Malu Paper Mills Limited was incorporated in 1994 and is based in Nagpur, India.",INR,45.69,46.24,,,,,21000,33926.0,,,,,,,,0.171,,,2056950272.0,34.0,69.9,0.30140087,42.73875,-0.0050999997,3.985,11.603514,-3.03,,0.785,14.596,1144208700,none,,19782000.0,1.156,140926256.0,1311794944.0,,,2621189888,1929.706,156.758,,,,,,-0.176,0.36073002,0.05376,-0.0066299997,,-13379000,-30.17039972432805,0.5610936755824565,0.17681166760594574,0.20770371965387813,-1.085644317323053,-0.38504831636769393,-1.1053989721009028,-0.41370903043715085,-17493000.0,-75079000.0,92847000.0,-0.005104170461380934,0.5116782006920415,0.3600000000000001,79.0028928,Small Cap
