Name,Ticker,Sub-Sector,Market Cap,Debt to Equity,Long Term Debt to Equity,Cash Conversion Cycle,Quick Ratio,Current Ratio,Interest Coverage Ratio,Working Capital Turnover Ratio,Net Income / Liabilities,Earning Power
Trident Lifeline Ltd,TLL,Pharmaceuticals,356.4752,34.12418906,23.72567192,,1.943731491,2.564659427,14.36923077,1.346691653,19.14829357,10.7282334
Veer Global Infraconstruction Ltd,VGIL,Real Estate Development,355.730898,29.41717791,29.41717791,,1.71655545,2.260883381,10.35,0.455265812,3.578383642,2.809446254
Kaka Industries Ltd,KAKA,Building Products,355.5698,86.73271173,45.68764569,,0.660791589,1.384353741,8.510822511,11.71939477,22.81502282,18.12649825
Parin Furniture Ltd,PARIN,Home Furnishing,355.55364,78.05172414,15.13793103,,0.825965889,1.954403063,1.700460829,1.521727045,3.365098273,5.896452541
Star Paper Mills Ltd,STARPAPER,Paper Products,354.6061037,0.774008157,0.668953158,,4.043405051,6.198129093,97.30952381,1.87043072,44.98805005,10.35286369
Robust Hotels Ltd,RHL,"Hotels, Resorts & Cruise Lines",354.6008099,22.7191643,22.03416437,216.1010923,4.342921602,4.364918218,1.51552795,1.793618187,2.475971584,2.461414304
Rama Phosphates Ltd,RAMAPHO,Fertilizers & Agro Chemicals,354.2181243,42.11615317,0.977863439,,0.815317236,1.649548467,-2.148204736,3.202650411,,
Vijay Solvex Ltd,VIJSOLX,Agro Products,353.6595299,11.76452178,0.028167251,,1.737246588,2.750496886,5.01980198,11.84142677,3.466225009,1.254795199
Sejal Glass Ltd,SEJALLTD,Building Products - Glass,353.399,549.5929444,472.3880597,70.6875985,1.288252715,1.563014149,1.265338645,14.95600907,1.642526504,6.892660272
Aditya BSL Gold ETF,BSLGOLDETF,Gold,353.227456,,,,,,,,,
Vaarad Ventures Ltd,VAARAD,Conglomerates,352.36323,15.01316945,15.01316945,,0.828947368,2.473684211,,0,,
Pil Italica Lifestyle Ltd,PILITA,Home Furnishing,352.03,21.04340793,0.876246967,258.8844243,2.236049383,3.115555556,6.839622642,2.058636749,20.15706806,7.466529351
M K Proteins Ltd,MKPL,FMCG - Household Products,351.348192,88.56176646,5.052715337,,0.588427528,1.957131872,15.60377358,5.572366931,20.53064959,15.76439192
Arihant Foundations & Housing Ltd,ARIHANT,Real Estate,350.407,73.87330931,58.12836179,,0.989557876,1.892986744,2.213817749,1.187785463,5.384186195,8.401708822
BGR Energy Systems Ltd,BGRENERGY,Construction & Engineering,349.4784351,,,,0.875884195,0.885743065,-0.539968546,-3.4253337,,
Vishwaraj Sugar Industries Ltd,VISHWARAJ,Sugar,348.89524,136.2355572,27.82333209,202.2487586,0.25624024,0.920576577,1.729836066,31.36608918,2.725765739,6.601932029
Nitin Castings Ltd,NITINCAST,Metals - Iron,348.3765208,6.861924686,3.765690377,68.48974952,1.648894274,2.505301424,68.17391304,3.472609731,32.22635494,14.34058899
Droneacharya Aerial Innovations Ltd,DRONACHRYA,Research & Consulting Services,347.474871,0.248687483,0.248687483,,10.52034884,10.52325581,278.6666667,1.34221902,160.1583113,10.97544965
SKP Bearing Industries Ltd,SKP,Industrial Machinery,347.355,47.61994711,47.52550057,,1.95148248,2.665768194,17.07142857,2.946808511,35.98281418,21.20204036
Trigyn Technologies Ltd,TRIGYN,IT Services & Consulting,346.7089588,0.670260403,0.536208323,,4.208582834,4.255800898,24.01204819,2.839540098,11.57235622,4.562206707
Scan Steels Ltd,SCANSTL,Iron & Steel,344.7398626,24.59306717,5.607208897,91.298497,0.593462799,1.861583953,3.750750751,8.170264697,11.59563925,6.624940328
Visa Steel Ltd,VISASTEEL,Iron & Steel,344.589552,,,,0.027974212,0.032313115,-1.403543965,-0.230721253,,
DRC Systems India Ltd,DRCSYSTEMS,Advertising,344.5438839,1.568053523,1.275350199,98.92891806,1.029106029,1.029106029,113.4545455,8.786042241,37.93103448,15.88392516
RNFI Services Ltd,RNFI,Diversified Financials,344.3470944,101.5307716,54.54545455,,0.936911219,0.970168427,6.105882353,374.9701789,6.712510252,8.172370355
Goyal Salt Ltd,GOYALSALT,Commodity Chemicals,344.3113088,56.86032138,0,,1.35380117,1.686403509,17.98591549,15.1872705,68.3032491,42.52414252
Indian Toners & Developers Ltd,INDTONER,Commodity Chemicals,343.511,0.190867013,0,117.5931186,9.637866266,10.878287,71.95833333,1.39645264,110.7112616,14.81195592
KCK Industries Ltd,KCK,Textiles,342.9403664,104.0632054,30.42889391,,0.229379055,1.755329008,1.811320755,5.776859504,5.559416261,9.424700569
Rockingdeals Circular Economy Ltd,ROCKINGDCE,Technology Hardware,342.87881,56.70995671,5.194805195,,0.479674797,1.506097561,24.35483871,27.31506849,97.56554307,61.53219234
Asian Hotels (North) Ltd,ASIANHOTNR,"Hotels, Resorts & Cruise Lines",342.7269885,1405.086782,946.2883845,,0.214374645,0.226824953,0.375420273,-0.477913886,,3.081693052
Country Club Hospitality & Holidays Ltd,CCHHL,"Hotels, Resorts & Cruise Lines",341.9682256,21.26403593,7.619505935,,0.308098045,0.490381632,0.543922984,-0.927056599,,0.734720416
Uday Jewellery Industries Ltd,UDAYJEW,"Precious Metals, Jewellery & Watches",341.33945,48.82387533,1.602469862,,1.378804348,2.75951087,8.926666667,2.883717078,22.957301,12.63684409
Modi Rubber Ltd,MODIRUBBER,Tires & Rubber,341.2774106,3.166468381,1.215643208,,2.855085927,2.872503484,8.224376731,0.991395081,17.47889702,3.988072051
Bhagyanagar India Ltd,BHAGYANGR,Electrical Components & Equipments,340.714755,52.08150178,23.85064901,52.36971721,2.141105829,3.18238679,5.166293811,9.856970993,32.61753585,20.7711219
Ducon Infratechnologies Ltd,DUCON,IT Services & Consulting,339.872164,77.55985944,7.199476996,,1.87689048,1.87689048,2.082329317,3.255927665,4.967081677,7.520487345
Fluidomat Ltd,FLUIDOM,Industrial Machinery,339.741285,0,0,,3.504484305,4.227578475,440.25,2.601059135,128.0667321,24.76444944
Bambino Agro Industries Ltd,BAMBINO,FMCG - Foods,339.1746281,116.507177,51.5430622,,0.442258978,1.58098644,2.82375,7.694852516,9.268209955,11.20924924
Ruchi Infrastructure Ltd,RUCHINFRA,Agro Products,338.9318167,19.63858839,12.75475062,70.83895768,1.743423561,1.760198246,3.431666667,5.721083455,19.292693,6.444847878
Rana Sugars Ltd,RANASUG,Sugar,338.4634753,66.72745883,18.03666139,,0.353221711,1.107691118,2.303949224,20.65311618,3.02525553,4.469525959
Pune E - Stock Broking Ltd,PESB,Investment Banking & Brokerage,338.0585328,20.0547154,6.193479748,,1.296797833,1.296797833,,1.477713178,9.042630583,6.207024717
Refractory Shapes Ltd,REFRACTORY,Construction & Engineering,337.573,112.8598848,55.2303263,,0.62745098,1.341589267,4.512820513,9.163481953,13.43235389,13.5881104
Udayshivakumar Infra Ltd,USK,Construction & Engineering,337.2357091,21.76870748,5.990967816,,1.134229391,1.599820789,8.595903166,8.977461991,20.43003459,14.31939447
Karnika Industries Ltd,KARNIKA,Textiles,336.2124425,98.09828658,3.502165317,,1.028743625,1.764024108,3.771428571,3.92993728,15.11610487,15.41798765
Virinchi Ltd,VIRINCHI,Software Services,336.1347176,44.85349361,25.44625508,,0.810147992,0.810147992,2.227517986,-26.4099723,5.6355221,4.251630621
Apollo Finvest (India) Ltd,APOLLOFI,Diversified Financials,335.87145,10.53069373,10.53069373,,1.746932515,1.746932515,,-18.25108225,62.46105919,13.99588759
Mini Diamonds (India) Ltd,MINID,"Precious Metals, Jewellery & Watches",335.2706751,168.0507497,0,,0.922067855,1.038459245,72,48.89353234,1.281898402,1.224559215
Purv Flexipack Ltd,PURVFLEXI,Plastic Products,334.9896038,101.2791991,50.99416018,,1.411245865,1.694088712,1.809369952,4.085135034,3.08293084,6.618211901
ITCONS e-Solutions Ltd,ITCONS,Human Resource & Employment Services,333.2788157,12.7781766,0,,2.850775194,2.850775194,22.46153846,3.013109596,36.03773585,15.18460738
Positron Energy Ltd,POSITRON,Oil & Gas - Equipment & Services,332.593504,130.8641975,126.984127,,1.484361792,1.808114962,,0,,
ResGen Ltd,RESGEN,Coal & Consumable Fuels,332.558625,26.80603949,19.3495935,,1.80443038,2.441139241,9.261261261,4.096179775,26.98151951,15.25222552
Surana Telecom and Power Ltd,SURANAT&P,Cables,332.3403894,9.673202614,3.02832244,335.0946793,2.167533819,2.288241415,13.92307692,3.509278351,52.26337449,7.131599685
Kanchi Karpooram Ltd,KANCHI,Commodity Chemicals,331.4823222,0.314640954,0.274042121,,9.252491694,23.25747508,7.4,,7.908847185,0.361840497
GP Eco Solutions India Ltd,GPECO,Renewable Energy Equipment & Services,330.947208,62.61477919,10.10056843,,0.964757709,1.44260171,6.182291667,13.76377171,17.88856305,18.60793228
Panchsheel Organics Ltd,PANCHSHEEL,Pharmaceuticals,329.29375,5.046788771,0.215948172,,2.14411665,3.484231943,72.81481481,1.712604374,41.46341463,12.36011568
Intense Technologies Ltd,INTENTECH,IT Services & Consulting,329.1650452,0.193903669,0.131854495,-121.5059557,4.8095526,4.8095526,52.28205128,1.761166956,67.12446352,13.39420614
Mahamaya Steel Industries Ltd,MAHASTEEL,Iron & Steel,328.688,21.65954035,6.994922501,,0.375019157,1.713563218,2.67961165,16.93127148,8.052726183,5.919444087
Rajeshwari Cans Ltd,RCAN,"Metal, Glass & Plastic Containers",328.45206,37.5498008,31.77290837,,0.880722892,1.501204819,6.138888889,8.375302663,11.48825065,10.26474686
Panasonic Carbon India Co Ltd,PANCARBON,Batteries,328.344,0,0,25.50725402,26.10848126,26.57199211,,0.556176232,330.017762,15.41587145
Namo eWaste Management Ltd,NAMOEWASTE,Environmental Services,327.4628148,41.2081679,8.990357345,,0.893422148,1.664446295,7.969465649,,24.80902146,16.6374502
Rajshree Polypack Ltd,RPPL,Plastic Products,327.1191,56.45708322,17.3232455,,0.540145985,1.286131387,2.422434368,10.05038057,6.790851214,7.235786847
Talbros Engineering Ltd,TALBROSENG,Auto Parts,326.9268576,83.01858955,43.01416347,123.0367659,0.593092105,1.33497807,3.516701461,12.76841778,11.62093463,11.65784283
Navkar Urbanstructure Ltd,NAVKAR,Cement,326.080807,8.714167673,8.536197801,,3.11,3.443095238,6.538461538,0.19170312,1.778242678,0.791839396
A B Cotspin India Ltd,ABCOTS,Textiles,325.74813,230.3898544,124.3541569,,0.443276902,1.290912629,1.904710921,15.33691435,6.269885832,11.90444325
Infinium Pharmachem Ltd,INFINIUM,Commodity Chemicals,325.0805632,18.66179645,12.95035696,,2.314006889,3.731343284,7.945205479,4.416613007,44.84536082,20.36278525
Waterbase Ltd,WATERBASE,Packaged Foods & Meats,325.034508,15.30570849,0.03477253,,1.0904327,2.331786196,-3.408637874,3.684533419,,
Paragon Fine & Speciality Chemical Ltd,PARAGON,Specialty Chemicals,324.7956,112.8469114,64.54789615,,1.149837134,1.809002073,20.23,5.612445665,29.42023026,28.50098619
Coral Laboratories Ltd,CORALAB,Pharmaceuticals,324.606436,0,0,,5.570281124,6.179116466,,0.750415559,55.95744681,10.07341144
Shri Venkatesh Refineries Ltd,SVRL,Packaged Foods & Meats,322.8311835,116.7699985,62.4073794,,0.22147651,2.398489933,3.425178147,7.615664484,14.73931791,17.14931319
Maral Overseas Ltd,MARALOVER,Textiles,322.7247,361.9051239,153.9303634,138.7478816,0.534937216,0.9787021,0.750810015,110.1378151,,3.364083884
Felix Industries Ltd,FELIX,Water Management,322.4380752,4.327361069,2.049802612,,5.663019694,6.926695842,11.91666667,1.091852304,46.2962963,9.326897991
Bhilwara Technical Textiles Ltd,BTTL,Commodities Trading,321.9287771,0,0,10.08376383,10.97752809,11.46067416,1324,3.106478873,1063.636364,7.966785005
Cosmo Ferrites Ltd,COSMOFE,Electrical Components & Equipments,321.74235,204.9241251,55.15639517,158.8691865,0.53307633,0.751117965,0.647757256,-7.885669538,,4.119127517
CWD Limited,CWD,Consumer Electronics,321.4146,22.34917733,11.88299817,,1.451724138,2.21954023,2.481481481,2.518957346,9.568162574,7.954882755
Chemcrux Enterprises Ltd,CHEMCRUX,Commodity Chemicals,320.3892534,36.61776917,30.87461943,110.5714282,3.233976834,3.883397683,14.78313253,2.028723945,22.46742888,11.1677437
Paul Merchants Ltd,PML,Consumer Finance,320.15004,87.18683652,26.02972399,48.24876317,2.421936422,2.455861301,,11.28349905,9.243313654,6.296645421
Zodiac Clothing Company Ltd,ZODIACLOTH,Apparel & Accessories,320.00865,22.99233469,7.224729565,,1.284213291,2.064880483,-4.374814815,2.488978278,,
International Combustion (India) Ltd,INTLCOMBQ,Industrial Machinery,319.7830747,25.83775713,5.963835435,,0.970975399,1.727772982,11.31189711,4.853404843,19.40283991,15.74894798
SBEC Sugar Ltd,SBECSUG,Sugar,319.662227,2090.104167,329.3402778,,0.04056091,0.373620183,1.066813187,-1.668109044,,3.52479849
Axis Gold ETF,AXISGOLD,Gold,319.1710272,,,,,,,,,
Newjaisa Technologies Ltd,NEWJAISA,Technology Hardware,318.1336207,80,0,,0.68735271,1.69520817,14.10169492,11.14517583,49.3354183,37.6641014
Northern Spirits Ltd,NSL,FMCG - Foods,317.894016,137.7362264,3.719628037,,1.236129857,1.662143923,3.444078947,14.21716126,11.45840537,12.84032377
Magna Electro Castings Ltd,MAGNAELQ,Iron & Steel,317.8310104,0.083041152,0,,3.47891232,4.075471698,103.1,2.726334553,75.42372881,16.05418873
Aurangabad Distillery Ltd,AURDIS,Alcoholic Beverages,317.34,71.46453089,29.46224256,,1.142308308,1.778133504,5.962894249,4.166242324,21.62134216,17.45695508
Supreme Holdings & Hospitality (India) Ltd,SUPREME,Real Estate,316.7096107,1.051037352,0,,2.775046754,3.873897943,197.5,0.779229883,20.38910506,2.0201848
Phoenix Township Ltd,PHOENIXTN,"Hotels, Resorts & Cruise Lines",315.4849056,63.22686323,43.32514333,,0.186538462,0.199038462,134.2297297,-29.15864759,798.7398374,405.2631579
Indowind Energy Ltd,INDOWIND,Renewable Energy,315.4354515,26.02253033,3.453206239,,0.857497341,0.936192839,2.304449649,-2.615817443,8.814258002,3.140960163
Alufluoride Ltd,ALUFLUOR,Commodity Chemicals,314.6570933,29.50357939,18.98838165,,2.182971014,2.663043478,8.59047619,5.281507283,40.97447796,21.08954875
Magnum Ventures Ltd,MAGNUM,Paper Products,314.258352,27.82153757,26.077605,,1.952253578,2.512371272,3.032319392,10.35770379,5.523639209,1.404729402
RDB Rasayans Ltd,RDBRL,Packaging,313.906256,0.471900472,0.021450021,,29.41455161,30.07106599,216,0.750311643,311.4395887,16.67867806
Natural Capsules Ltd,NATCAPSUQ,Pharmaceuticals,312.5387415,47.64423077,29.69842657,99.80985824,1.369556689,1.61854322,2.529411765,3.844612753,3.763877606,3.540316583
Shree Rama Newsprint Ltd,RAMANEWS,Paper Products,312.0090977,3.161608395,0,122.8369154,0.444540279,0.526134207,-0.320589842,-12.17632242,,
Lancor Holdings Ltd,LANCORHOL,Real Estate,311.9830234,69.30931369,24.13390708,,0.301660143,1.629707113,1.788593156,1.413477199,3.678637703,7.342428121
Shree Vasu Logistics Ltd,SVLL,Logistics,311.8752,147.6645435,88.85350318,116.353513,0.741406008,0.818519666,1.391969407,-29.93983153,2.826342966,10.50126217
RRIL Ltd,RRIL,Distributors,311.6419396,14.84494154,6.985256736,,3.434859155,4.400528169,8.205607477,2.674308833,29.69634586,7.454576329
Hindustan Organic Chemicals Ltd,HOCL,Commodity Chemicals,311.2801454,,,,0.861599273,0.91026632,0.222509702,-6.755674107,,0.982763546
Rajnandini Metal Ltd,RAJMET,Metals - Diversified,311.04,177.0763534,10.95044966,29.95610372,0.315884658,1.290766603,2.527240773,52.85411255,14.1662019,17.50563029
North Eastern Carrying Corporation Ltd,NECCLTD,Logistics,309.2317726,113.5037192,8.020217433,,1.771848838,1.771848838,2.121278942,3.618223822,5.788941822,7.904683648
Duroply Industries Ltd,DUROPLY,Paper Products,308.665026,37.68287861,10.37564255,,0.573507037,1.406713579,1.124078624,14.53742716,0.757859983,3.523024796
Bemco Hydraulics Ltd,BEMHY,Industrial Machinery,308.346567,32.46037216,0.430737422,,0.763055339,1.210833983,7.572222222,6.711372549,12.61318507,11.26539383
Kay Cee Energy & Infra Ltd,KCEIL,Construction & Engineering,307.428,59.30988125,44.11830607,,1.46010101,2.117424242,3.10653753,1.875397514,10.91332557,12.24937942
Chaman Metallics Ltd,CMNL,Iron & Steel,307.2355457,144.4779116,131.9388666,,1.059428951,1.49435591,10.73214286,5.776099109,8.232509206,7.459043521
Megastar Foods Ltd,MEGASTAR,Packaged Foods & Meats,307.2110965,61.71298307,41.95614416,62.04265131,1.454007286,2.224043716,2.836689038,12.33994208,9.952681388,8.153292181
E Factor Experiences Ltd,EFACTOR,Advertising,304.1673975,7.41617357,1.262327416,,1.880521201,1.880521201,17.72580645,6.834898099,32.989912,22.59224997
Inflame Appliances Ltd,INFLAME,Housewares,303.10989,81.43891017,33.22690507,,0.929175731,1.613246314,1.451327434,3.963636364,1.834381551,4.720782959
VETO Switch Gears And Cables Ltd,VETO,Electrical Components & Equipments,302.5132778,18.55590726,4.628283001,,2.318704729,3.808265871,7.944444444,1.639928986,20.51897577,10.23781361
K2 Infragen Ltd,K2INFRA,Construction & Engineering,301.5165246,173.9942529,24.35344828,,1.113642116,1.113642116,,0,,
Upsurge Investment and Finance Ltd,UPSURGE,Diversified Financials,301.071,6.708595388,0,,2.332631579,5.094736842,,2.856720827,237.0526316,25.12869399
Indian Phosphate Ltd,IPHL,Commodity Chemicals,300.6249963,89.03721683,18.10275081,,0.739519,1.378042578,4.340225564,,8.38078178,9.048160194
Take Solutions Ltd,TAKE,IT Services & Consulting,300.453954,,,,0.386876052,0.395849692,-20.80478821,-2.081164808,,
LOYAL EQUIPMENTS Ltd,LOYAL,Industrial Machinery,300.237,41.34550372,8.045977011,178.5172112,1.091796875,1.92578125,8.15037594,4.517460317,29.12900575,20.10385757
Neelamalai Agro Industries Ltd,NEAGI,Agro Products,299.7094716,0,0,,6.360911271,6.860911271,4107,1.773067332,462.4407583,14.38831278
Shah Metacorp Ltd,SHAH,Iron & Steel,299.4578821,381.8902094,353.5370685,,1.579576588,1.774346202,2306,6.015629884,22.28599222,19.14169503
VTM Ltd,VTMLTD,Textiles,299.4542544,1.475229079,0.38021368,,4.175275938,6.756732892,25.96808511,1.71373985,51.75339367,8.181117405
Zee Learn Ltd,ZEELEARN,Education Services,299.1039117,183.963313,105.5030573,,0.732411198,0.792718823,3.975913978,-2.277401424,8.068341319,12.70181513
P.E. Analytics Ltd,PROPEQUITY,Real Estate,298.739964,0,0,,9.974418605,9.974418605,790,0.619581989,113.4282808,18.08401053
Jay Ushin Ltd,JAYUSH,Auto Parts,298.64856,135.1655387,45.18017194,,0.48604842,0.890644235,2.163688349,-28.76183088,5.618995117,8.33195706
Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,AXISBPSETF,Equity,298.5335868,,,,,,,,,
Lords Chloro Alkali Ltd,LORDSCHLO,Commodity Chemicals,298.1990222,26.21595331,18.5311284,,1.951036347,2.606788825,-2.490566038,3.831708568,,
Vintron Informatics Ltd,VINTRON,Electronic Equipments,298.143819,74.69793888,0.497512438,,1.079490874,1.079490874,833,-1393.36,9.986796303,9.220211412
RKEC Projects Ltd,RKEC,Construction & Engineering,297.7713272,85.16949153,28.82701103,,1.033039469,1.522767713,2.936213992,2.708260506,6.844054314,9.722474564
PPAP Automotive Ltd,PPAP,Auto Parts,297.7466253,57.38979815,26.7241684,68.86031979,0.56262085,0.945748854,0.460147354,-158.7231467,,1.237436507
Prime Fresh Ltd,PRIMEFRESH,Agricultural Products & Services,296.1131439,0.064061499,0,102.0604479,6.628878282,7.373508353,24.85,3.630141973,83.03464755,14.03756532
Crayons Advertising Ltd,CRAYONS,Advertising,295.603,4.515112182,3.170776933,,2.087435709,2.087435709,25.64210526,,20.19795143,12.50834403
Praxis Home Retail Ltd,PRAXIS,Home Furnishing,295.5149142,,,,0.456033593,0.668161275,-2.883552333,-2.904859861,,
Goldkart Jewels Ltd,GOLDKART,"Precious Metals, Jewellery & Watches",294.750746,40.36312849,1.899441341,,0.608757062,2.632768362,1.737430168,2.884143763,6.545209177,6.143816673
Premier Roadlines Ltd,PRLIND,Logistics,294.0123544,92.92903875,0.301962758,,1.588644034,1.588644034,5.93877551,8.019294861,24.45262546,22.29885057
Par Drugs and Chemicals Ltd,PAR,Pharmaceuticals,293.8962309,0,0,58.06492245,4.45659164,4.792604502,178.3636364,2.320706765,90.67584481,19.30912312
Nirman Agri Genetics Ltd,NIRMAN,Agro Products,293.8349641,4.044526902,2.782931354,,2.051401869,4.242990654,548,11.85032741,358.9655172,36.71691792
Goldstar Power Ltd,GOLDSTAR,Batteries,293.6601,54.45134576,24.55486542,,1.209160305,2.164122137,3.989130435,3.88562941,19.87211018,16.50179856
Alacrity Securities Ltd,ALSL,Investment Banking & Brokerage,293.1174,4.395116537,0,,1.835968379,2.691205534,,13.69049049,56.62710188,25.20300291
S V Global Mill Ltd,SVGLOBAL,Real Estate,292.944114,0.275355668,0.122380297,,6.355681818,7.393181818,48.25,0.175147295,6.673728814,2.579869001
Rajnish Wellness Ltd,RAJNISH,FMCG - Personal Products,292.7888455,5.857840219,4.452911061,236.5835936,4.300179748,4.855602157,3.788461538,1.592027406,4.622980251,1.853768702
Bimetal Bearings Ltd,BIMETAL,Industrial Machinery,292.746375,4.107900863,1.173033913,,1.668318,2.880632225,11.53333333,3.038401303,18.26336563,5.035840338
A2z Infra Engineering Ltd,A2ZINFRA,Construction & Engineering,290.5977657,1090.985033,14.54925165,-364.9517568,0.784852795,0.790026541,0.261637239,-2.36216744,,0.164526809
Delphi World Money Ltd,DELPHIFX,Consumer Finance,290.1040923,13.96995805,0.148856511,,4.661042945,4.694018405,,0.414237274,15.45186541,7.079922515
DEV Information Technology Ltd,DEVIT,IT Services & Consulting,289.3778187,17.54385965,9.012256669,,1.850719424,2.074640288,9.802816901,8.121987211,35.56661562,20.55219253
Mirae Asset Nifty 50 ETF,NIFTYETF,Equity,286.8349626,,,,,,,,,
KBC Global Ltd,KBCGLOBAL,Real Estate,286.7122516,13.37432909,4.826285849,,2.007489669,3.115702479,-2.462121212,0.230723166,,
Rts Power Corporation Ltd,RTSPOWR,Heavy Electrical Equipments,286.148885,23.73933282,4.513717469,,1.407743154,2.203399433,2.439276486,2.37253945,5.251083355,4.286038593
Seacoast Shipping Services Ltd,SEACOAST,,286.03908,45.75806452,16.25806452,,1.891804902,1.891804902,17.55,6.129248915,22.31759657,22.96068555
IP Rings Ltd,IPRINGLTD,Auto Parts,286.0308937,82.49221772,34.65710782,,0.579466068,0.945920659,0.715156794,-62.84645669,,2.673831624
Capital Trade Links Ltd,CTL,Consumer Finance,285.941343,300.5086285,300.5086285,23.61422818,3.28340081,3.28340081,,3.661525636,5.616937583,5.822218322
Captain Technocast Ltd,CTCL,Industrial Machinery,285.8814,35.09278351,5.525773196,,1.003827228,1.492072171,5.260869565,7.276477146,19.62283384,13.79074538
Prajay Engineers Syndicate Ltd,PRAENG,Construction & Engineering,285.4079631,35.31599954,30.23404503,,0.715441768,2.64639629,-15.78205128,0.165492145,,
Mercantile Ventures Ltd,MERCANTILE,Real Estate,284.7198881,0,0,271.0813632,9.367543297,9.367543297,-3.417266187,0.665395232,,
Compucom Software Ltd,COMPUSOFT,Education Services,284.6924264,27.19020477,0,,2.648316307,2.652667423,4.109704641,0.843776581,8.687100475,4.795194959
Rajasthan Gases Ltd,RAJGASES,Oil & Gas Storage & Transportation,284.43306,0,0,,32,32,-0.315789474,0,,
Gourmet Gateway India Ltd,GOURMET,Restaurants,283.2221217,174.5649264,121.4190094,,0.329238329,0.458476658,1.706103286,,3.77284184,10.13668061
Aayush Art and Bullion Ltd,AAYUSHBULL,Textiles,282.7649569,0,0,,43.74285714,44.71428571,,0.9675,71.42857143,0.876843364
Spectrum Talent Management Ltd,SPECTSTM,Employment Services,282.5440296,6.732318711,0.214861235,,2.061781976,2.18023998,29.65714286,28.75539873,28.77018634,10.8012487
